Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,PalmFruit,FeedCrops,0.0154375,0.0284568,0.0479599,0.0430118,0.0470744,0.0499911,0.052957,0.0566914,0.060117,0.0635913,0.0671509,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,PalmFruit,FoodDemand_Crops,0.165975,0.217725,0.23545,0.250105,0.263375,0.276651,0.288668,0.296548,0.302823,0.307413,0.310303,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,PalmFruit,NonFoodDemand_Crops,1.00072,1.93555,2.07528,2.18618,2.28725,2.37818,2.45654,2.5207,2.5711,2.60708,2.62858,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Pasture,Pasture_FodderGrass,36.2284,57.3045,60.1964,63.805,66.8343,70.1823,73.2529,75.6756,77.7426,79.7042,81.4638,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Rice,FeedCrops,0.0016775,0.0036885,0.0017694,0.00160947,0.00177143,0.00189837,0.00203198,0.00216859,0.00229764,0.00241855,0.00251619,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Rice,FoodDemand_Crops,2.41251,3.5602,3.81282,4.05014,4.26502,4.48002,4.67461,4.80223,4.90384,4.97817,5.02497,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Rice,NonFoodDemand_Crops,0.424605,1.27149,1.75032,1.84386,1.9291,2.00579,2.07188,2.12599,2.1685,2.19885,2.21698,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Root_Tuber,FeedCrops,1.61183,2.35182,1.11457,1.02147,1.12658,1.20588,1.28504,1.32751,1.36691,1.40269,1.43535,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Root_Tuber,FoodDemand_Crops,4.34245,6.2227,6.36224,6.75825,7.11681,7.47557,7.80027,8.01321,8.18277,8.30679,8.3849,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Root_Tuber,NonFoodDemand_Crops,2.65357,4.24117,3.80936,4.01293,4.19845,4.36536,4.50919,4.62696,4.71949,4.78553,4.82499,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,SugarCrop,FeedCrops,1.34492,0.810072,1.66916,1.54114,1.78787,1.8858,2.00356,2.11553,2.22348,2.35322,2.50345,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,SugarCrop,FoodDemand_Crops,1.75301,1.96293,2.06685,2.1955,2.31198,2.42853,2.53401,2.60319,2.65827,2.69856,2.72393,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,SugarCrop,NonFoodDemand_Crops,18.7403,23.8599,28.58,30.1073,31.4992,32.7514,33.8305,34.7141,35.4083,35.9037,36.1998,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Wheat,FeedCrops,0.131859,0.174698,0.288344,0.270256,0.299209,0.322763,0.347395,0.362967,0.377319,0.390653,0.402772,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Wheat,FoodDemand_Crops,3.86827,4.8149,5.10519,5.42295,5.71067,5.99854,6.25909,6.42996,6.56602,6.66554,6.72821,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Wheat,NonFoodDemand_Crops,0.375352,0.843431,0.690955,0.727879,0.76153,0.791804,0.817892,0.839255,0.856037,0.868016,0.875174,0.0,0.0,0.0,Mt,
